AQSID,SiteName,Latitude,Longitude,CountyName,parameter name
510360002,SHIRLEY PLANTATION,37.34438,-77.25925,CHARLES CITY,"['NO2', 'OZONE', 'PM2.5', 'SO2']"
510410004,BEACH ROAD,37.35748,-77.59355,CHESTERFIELD,['OZONE']
510590030,FRANCONIA,38.77335,-77.10468,FAIRFAX,"['PM10', 'OZONE', 'PM2.5', 'SO2']"
510610002,SUMERDUCK,38.47367,-77.76772,FAUQUIER,['OZONE']
510719992,Blue Grass Trail,37.3232,-80.4572,GILES,['OZONE']
510850003,HANOVER,37.60613,-77.2188,HANOVER,['OZONE']
510870014,MATH & SCIENCE CTR,37.55652,-77.40027,HENRICO,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
511071005,ASHBURN,39.02473,-77.48925,LOUDOUN,"['NO2', 'OZONE']"
511130003,Shenandoah NP,38.5231,-78.4347,MADISON,"['OZONE', 'PM2.5']"
511479991,Prince Edward,37.17,-78.31,PRINCE EDWARD,['OZONE']
511530009,JAMES S. LONG PARK,38.85287,-77.63462,PRINCE WILLIAM,"['NO2', 'OZONE']"
511630003,NATBRIDGE,37.62668,-79.5126,ROCKBRIDGE,['OZONE']
511650003,Rockingham,38.47753,-78.81952,ROCKINGHAM,"['NO2', 'OZONE', 'SO2']"
511790001,WIDEWATER,38.48123,-77.3704,STAFFORD,['OZONE']
511970002,RURAL RETREAT,36.89117,-81.25423,WYTHE,['OZONE']
516500008,HAMPTON,37.10373,-76.38702,HAMPTON,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
517100024,NORFOLK - NOAA,36.85555,-76.30135,NORFOLK,"['NO2', 'CO', 'SO2']"
530010003,Ritzville-Alder St ,47.127998,-118.381897,ADAMS,['PM2.5']
530030004,Clarkston-13th St,46.425598,-117.059799,ASOTIN,['PM2.5']
530050002,Kennewick-Metaline,46.2183,-119.2015,BENTON,"['PM10', 'PM2.5']"
530050004,Prosser-Highland Dr,46.2089,-119.75267,BENTON,['PM2.5']
530070007,Chelan-Woodin Ave,47.83861,-120.02306,CHELAN,['PM2.5']
530070010,Leavenworth-Evans St,47.5988,-120.6647,CHELAN,['PM2.5']
530070011,Wenatchee-Fifth St,47.43061,-120.34195,CHELAN,['PM2.5']
530090013,Cheeka Peak,48.2867,-124.6203,CLALLAM,"['OZONE', 'CO', 'PM2.5', 'SO2']"
530110022,Yacolt-Yacolt Rd,45.863899,-122.410889,CLARK,['PM2.5']
530130002,Dayton-W Main,46.318,-117.985,COLUMBIA,['PM2.5']
530139991,Umatilla,46.2026,-117.9539,COLUMBIA,['OZONE']
530150015,Longview-30th Ave,46.1394,-122.9619,COWLITZ,['PM2.5']
530230001,Pomeroy-Pataha St,46.474438,-117.614764,GARFIELD,['PM2.5']
530250003,Soap Lake,47.385564,-119.489855,GRANT,['PM2.5']
530251002,Moses Lake-Balsam St,47.1303,-119.2726,GRANT,['PM2.5']
530251003,Quincy 3rd,47.24126,-119.84595,GRANT,['PM2.5']
530272002,Aberdeen-Division St,46.9772,-123.8317,GRAYS HARBOR,['PM2.5']
530330023,Enumclaw Mud Mt (SO),47.141102,-121.937897,KING,"['OZONE', 'PM2.5']"
530330031,Bellevue-SE 12th,47.600863,-122.148397,KING,['PM2.5']
530330047,Auburn 29th St,47.2814,-122.2233,KING,['PM2.5']
530330057,Seattle-Duwamish,47.559975,-122.338265,KING,['PM2.5']
530330069,Tukwila_Allentown,47.498535,-122.278385,KING,['PM2.5']
530330080,Seattle-Beacon Hill,47.568236,-122.308628,KING,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
530331011,Seattle-South Park,47.5297,-122.3203,KING,['PM2.5']
530332004,Kent-James & Central,47.386101,-122.230202,KING,['PM2.5']
530350007,Bremerton-Spruce Ave,47.592675,-122.627397,KITSAP,['PM2.5']
530370002,Ellensburg-Ruby St,46.9936,-120.545,CHELAN,['PM2.5']
530410004,Chehalis-Market Blvd,46.664089,-122.967323,LEWIS,['PM2.5']
530450007,Shelton-W Franklin,47.213551,-123.100807,MASON,['PM2.5']
530470010,Winthrop-Chewuch Rd,48.4772,-120.1906,OKANOGAN,['PM2.5']
530470013,Omak-Colville Tribe,48.39999,-119.518959,OKANOGAN,['PM2.5']
530470016,Twisp-Ewell St,48.354124,-120.105116,OKANOGAN,['PM2.5']
530530024,Tacoma-S 36th St,47.22634,-122.46256,PIERCE,"['NO2', 'PM2.5']"
530530029,Tacoma-L St,47.1864,-122.4517,PIERCE,['PM2.5']
530530031,Tacoma-Alexander Ave,47.2656,-122.3858,PIERCE,['PM2.5']
530570015,Mt Vernon-S 2nd St,48.410198,-122.337601,SKAGIT,['PM2.5']
530610020,Darrington-Fir St,48.246799,-121.603104,SNOHOMISH,['PM2.5']
530611007,Marysville-7th Ave,48.054315,-122.171529,SNOHOMISH,['PM2.5']
530630001,Cheney-Turnbull (SO),47.416401,-117.5298,SPOKANE,"['PM10', 'OZONE', 'PM2.5']"
530630021,Spokane-Augusta Ave,47.672501,-117.364899,SPOKANE,"['PM10', 'PM2.5']"
530630047,Spokane-Monroe St.,47.6997,-117.4263,SPOKANE,['PM2.5']
530639995,Colbert-Greenbluff,47.808226,-117.34327,SPOKANE,['PM2.5']
530650005,Colville-E 1st St,48.54469,-117.903222,STEVENS,"['PM10', 'PM2.5']"
530670013,Lacey-College St,47.029301,-122.821503,THURSTON,"['OZONE', 'PM2.5']"
530710005,Walla Walla-12th St,46.0588,-118.3514,WALLA WALLA,['PM2.5']
530710006,Burbank-Maple Street,46.2001,-119.0084,WALLA WALLA,"['PM10', 'PM2.5']"
530730019,Bellingham Pacific,48.760036,-122.456463,WHATCOM,['PM2.5']
530750003,Pullman-Dexter Ave,46.7245,-117.1801,WHITMAN,['PM2.5']
530750005,Lacrosse-Hill St,46.8153,-117.8739,WHITMAN,['PM2.5']
530750006,Rosalia-Josephine St,47.2313,-117.3685,WHITMAN,['PM2.5']
530770005,Sunnyside-S 16th,46.32033,-119.9981,YAKIMA,['PM2.5']
530770009,Yakima-4th Ave,46.594952,-120.512283,YAKIMA,"['PM10', 'PM2.5']"
540030003,MARTINSBURG,39.465599,-77.958298,BERKELEY,['OZONE']
540110006,HUNTINGTON,38.425301,-82.425301,CABELL,['OZONE']
540250003,GREENBRIER COUNTY,37.9081,-80.632797,GREENBRIER,['OZONE']
540290007,WEIRTON,40.46012,-80.57678,HANCOCK,['OZONE']
540390010,CHARLESTON,38.345798,-81.628304,KANAWHA,"['OZONE', 'PM2.5']"
540511002,MOUNDSVILLE,39.9158,-80.7342,MARSHALL,['PM2.5']
540610003,MORGANTOWN,39.648899,-79.921097,MONONGALIA,['OZONE']
540690010,WHEELING,40.1147,-80.700798,OHIO,['OZONE']
540939991,Parsons,39.0905,-79.6617,TUCKER,['OZONE']
541071002,VIENNA,39.325001,-81.5522,WOOD,['OZONE']
550090005,GREEN BAY E HIGH,44.5167,-87.9939,BROWN,"['PM2.5', 'SO2']"
550090026,GREEN BAY UW,44.53,-87.9089,BROWN,['OZONE']
550210015,COLUMBUS,43.3144,-89.1089,COLUMBIA,['OZONE']
550250041,MADISON EAST,43.1008,-89.3572,DANE,"['OZONE', 'PM2.5', 'SO2']"
550290004,NEWPORT,45.2378,-86.9936,DOOR,['OZONE']
550350014,Eau Claire,44.761398,-91.413002,EAU CLAIRE,"['PM10', 'OZONE', 'PM2.5']"
550390006,FOND DU LAC,43.6878,-88.4219,FOND DU LAC,['OZONE']
550410007,POTAWATOMI,45.5639,-88.81,FOREST,"['OZONE', 'PM2.5', 'SO2']"
550430009,Potosi,42.692131,-90.696373,GRANT,['PM2.5']
550550009,Jefferson-Laatsch,43.0034,-88.8283,JEFFERSON,['OZONE']
550590019,CHIWAUKEE,42.5047,-87.8111,KENOSHA,"['OZONE', 'PM2.5']"
550590025,Kenosha-Water Tower,42.596,-87.886,KENOSHA,['OZONE']
550610002,KEWAUNEE,44.4428,-87.5061,KEWAUNEE,['OZONE']
550630012,LACROSSE DOT,43.7781,-91.225,LA CROSSE,"['OZONE', 'PM2.5']"
550710007,MANITOWOC,44.1386,-87.6161,MANITOWOC,['OZONE']
550730012,LAKE DUBAY,44.7072,-89.7697,MARATHON,['OZONE']
550790010,MILWAUKEE 16TH ST,43.0178,-87.9333,MILWAUKEE,"['OZONE', 'PM2.5']"
550790068,Milwaukee-UWM UPark,43.09455,-87.90145,MILWAUKEE,"['NO2', 'OZONE', 'SO2']"
550790085,BAYSIDE,43.1811,-87.9006,MILWAUKEE,['OZONE']
550850996,RHINELANDER,45.6453,-89.4125,ONEIDA,['SO2']
550870009,APPLETON AAL,44.3069,-88.3956,OUTAGAMIE,"['OZONE', 'PM2.5']"
550870015,Kaukauna,44.2893,-88.25219,OUTAGAMIE,['SO2']
550890008,GRAFTON,43.3431,-87.9208,OZAUKEE,['OZONE']
550890009,HARRINGTON BCH,43.4981,-87.81,OZAUKEE,"['OZONE', 'PM2.5']"
551050030,Beloit-Converse,42.51831,-89.06347,ROCK,['OZONE']
551110007,Devils Lake,43.4356,-89.6803,SAUK,"['PM10', 'OZONE', 'PM2.5']"
551170006,SHEBOYGAN,43.665,-87.7161,SHEBOYGAN,['OZONE']
551170009,Sheboygan-Haven,43.81523,-87.79194,SHEBOYGAN,['OZONE']
551198001,PERKINSTOWN,45.2039,-90.6,TAYLOR,['PM2.5']
551199991,Perkinstown,45.2066,-90.5969,TAYLOR,['OZONE']
551250001,TROUT LAKE,46.0481,-89.6536,VILAS,"['OZONE', 'PM2.5']"
551270006,Elkhorn,42.66218,-88.48703,WALWORTH,['OZONE']
560010006,Laramie SLAMS,41.311586,-105.591725,ALBANY,['PM2.5']
560019991,Centennial,41.3642,-106.2399,ALBANY,['OZONE']
560030002,Basin,44.28,-108.041107,BIG HORN,['OZONE']
560050123,Thunder Basin,44.6633,-105.287498,CAMPBELL,"['NO2', 'OZONE']"
560051002,Gillette SLAMS,44.288005,-105.517022,CAMPBELL,['PM2.5']
560130004,Riverton Mobile,43.02421,-108.3637,,"['NO2', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
560130099,South Pass,42.5275,-108.7203,FREMONT,"['NO2', 'OZONE', 'PM2.5']"
560131003,Lander SLAMS,42.842227,-108.735562,FREMONT,['PM2.5']
560150006,Yoder,41.918225,-104.295324,GOSHEN,"['PM10', 'PM2.5']"
560190004,Johnson County,43.87483,-106.50974,JOHNSON,"['PM10', 'NO2', 'OZONE']"
560210100,Cheyenne NCore,41.18222,-104.778336,LARAMIE,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
560230004,Kemmerer Mobile,41.783083,-110.537888,,"['NO2', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
560250100,Casper Gaseous,42.82231,-106.36501,NATRONA,"['NO2', 'OZONE', 'PM2.5']"
560290001,Cody SLAMS,44.524642,-109.068507,PARK,['PM2.5']
560330002,Sheridan PD,44.815142,-106.955933,SHERIDAN,"['PM10', 'PM2.5']"
560330004,Sheridan,44.933998,-106.847198,SHERIDAN,['OZONE']
560350099,Boulder,42.7186,-109.7531,SUBLETTE,"['PM10', 'NO2', 'OZONE']"
560350100,Daniel South,42.7914,-110.0547,SUBLETTE,"['PM10', 'NO2', 'OZONE']"
560350101,Pinedale Gaseous,42.8698,-109.8708,SUBLETTE,"['NO2', 'OZONE', 'PM2.5']"
560350700,Big Piney,42.486668,-110.099167,SUBLETTE,"['NO2', 'OZONE']"
560351002,Juel Spring,42.373001,-109.563004,SUBLETTE,"['NO2', 'OZONE']"
560359991,Pinedale,42.9288,-109.788,SUBLETTE,['OZONE']
560370007,Rock Springs SLAMS,41.592591,-109.220125,SWEETWATER,['PM2.5']
560370200,Wamsutter,41.6778,-108.0242,SWEETWATER,"['PM10', 'NO2', 'OZONE']"
560370300,Moxa Arch,41.750599,-109.789703,SWEETWATER,"['PM10', 'NO2', 'OZONE', 'SO2']"
560391006,Jackson SLAMS,43.457764,-110.797994,TETON,"['PM10', 'PM2.5']"
560391011,Yellowstone NP,44.5597,-110.4006,TETON,['OZONE']
560450003,NewCastle,43.881401,-104.191902,WESTON,['OZONE']
800260006,Nogales ITN,31.291294,-110.951508,SONORA,"['PM10', 'OZONE', 'PM2.5']"
MM0070182,Cle Elum Mobile,47.197448,-120.958335,,['PM2.5']
MM0079990,Cashmere Mobile,47.519989,-120.473349,,['PM2.5']
MM0479990,Brewster Mobile,48.09868,-119.7796,,['PM2.5']
MMMT10001,Dillon,45.206448,-112.642518,,['PM2.5']
MMMT10006,Cut Bank,48.607406,-112.363842,,['PM2.5']
TT1820003,Kamiah,46.2094,-116.0275,,['PM2.5']
TT1820013,Lapwai,46.3972,-116.8062,,['PM2.5']
TT5950010,Salton Sea Beach,33.37911,-116.016056,,"['PM10', 'PM2.5']"
TT5980500,Indio-29 Palms,33.71969,-116.1897,,"['PM10', 'OZONE', 'PM2.5']"
TT9209004,Miami,36.922222,-94.83889,,"['OZONE', 'PM2.5']"
